date,next_date,tenor,regime,forecast_p10,forecast_p50,forecast_p90,realized,in_band
2010-05-20,2010-05-21,USGG3YR Index,2,1.07892011788987,1.1767670276644924,1.281288980066607,1.2034,True
2010-05-20,2010-05-21,USGG5YR Index,2,1.840285179235335,1.9499850311279312,2.0644380135562477,2.0218,True
2010-05-20,2010-05-21,USGG7YR Index,2,2.458080314987535,2.5748308411857534,2.7014602383277397,2.6826,True
2010-05-20,2010-05-21,USGG10YR Index,2,3.1555946327057027,3.2860122578810964,3.4232053764405017,3.2379,True
2010-05-20,2010-05-21,USGG30YR Index,2,3.9674675467490883,4.085630904189479,4.209988696308853,4.0991,True
2010-05-21,2010-05-24,USGG2YR Index,2,0.6957036813953696,0.7810104066014307,0.8755671071702543,0.7226,True
2010-05-21,2010-05-24,USGG3YR Index,2,1.1351647935705123,1.2227142777574382,1.3217489188042504,1.1712,True
2010-05-21,2010-05-24,USGG5YR Index,2,1.885123637610215,1.9863742254185617,2.089045304381272,1.9886,True
2010-05-21,2010-05-24,USGG7YR Index,2,2.4930248094541705,2.6046173026133066,2.718092132662813,2.6434,True
2010-05-21,2010-05-24,USGG10YR Index,2,3.179804116835769,3.3080610432656474,3.436257839555866,3.1942,True
2010-05-21,2010-05-24,USGG30YR Index,2,3.97501954846532,4.093331555140901,4.218713481365768,4.0842,True
2010-05-24,2010-05-25,USGG2YR Index,2,0.6526401813289658,0.750359932809012,0.8421281123844512,0.7548,True
2010-05-24,2010-05-25,USGG3YR Index,2,1.0906942402060091,1.1905219515970926,1.285480103429961,1.1977,True
2010-05-24,2010-05-25,USGG5YR Index,2,1.839049788768058,1.952404044140374,2.061790752199284,1.9718,True
2010-05-24,2010-05-25,USGG7YR Index,2,2.4428592901303854,2.571065237117859,2.6949444753664493,2.6091,True
2010-05-24,2010-05-25,USGG10YR Index,2,3.133177626474794,3.272057034182353,3.41374364948403,3.1578,True
2010-05-24,2010-05-25,USGG30YR Index,2,3.9591603154757324,4.078588738773975,4.20145380918699,4.057,True
2010-05-25,2010-05-26,USGG2YR Index,2,0.6931893570721972,0.7793601008234734,0.87960764119812,0.8132,True
2010-05-25,2010-05-26,USGG3YR Index,2,1.1131639039979737,1.206707318485897,1.3121044692547128,1.2512,True
2010-05-25,2010-05-26,USGG5YR Index,2,1.8346573444440408,1.944444550351688,2.0621647616985372,2.0178,True
2010-05-25,2010-05-26,USGG7YR Index,2,2.422884058258698,2.5435961383325063,2.6718382935984533,2.6455,True
2010-05-25,2010-05-26,USGG10YR Index,2,3.0918007244626744,3.227493439258688,3.3689269704691833,3.1886,True
2010-05-25,2010-05-26,USGG30YR Index,2,3.9361103801785267,4.055800233238449,4.178535648613379,4.0921,True
2010-05-26,2010-05-27,USGG2YR Index,2,0.7433416844746337,0.8396755578603915,0.9389204293338496,0.8765,True
2010-05-26,2010-05-27,USGG3YR Index,2,1.1582703332561048,1.2601163670282276,1.3632568550554307,1.348,True
2010-05-26,2010-05-27,USGG5YR Index,2,1.8807928257607922,1.986741318341938,2.0994925166328353,2.1914,False
2010-05-26,2010-05-27,USGG7YR Index,2,2.462898162575832,2.5796849835881224,2.705593512716408,2.7975,False
2010-05-26,2010-05-27,USGG10YR Index,2,3.1264738835863035,3.2544978847002843,3.3968283948248184,3.3605,True
2010-05-26,2010-05-27,USGG30YR Index,2,3.9735616999069063,4.087754600494198,4.209807559454804,4.2553,False
2010-05-27,2010-05-28,USGG2YR Index,2,0.82542068763664,0.917456533294811,1.0115891670464157,0.7658,False
2010-05-27,2010-05-28,USGG3YR Index,2,1.2609041256806621,1.3590240671129528,1.458774521175432,1.2345,False
2010-05-27,2010-05-28,USGG5YR Index,2,2.0129137266708863,2.118364916059657,2.228960482425118,2.0919,True
2010-05-27,2010-05-28,USGG7YR Index,2,2.6167588125139516,2.7369999647817522,2.8604788548683566,2.75,True
2010-05-27,2010-05-28,USGG10YR Index,2,3.3095129420114353,3.4412582360975303,3.572967622263622,3.2922,False
2010-05-27,2010-05-28,USGG30YR Index,2,4.132188381621308,4.247364455937216,4.36669107105421,4.2088,True
2010-05-28,2010-05-31,USGG2YR Index,2,0.7113397913861805,0.8042355740992462,0.8947425085489974,0.7658,True
2010-05-28,2010-05-31,USGG3YR Index,2,1.1572620868329975,1.2557250802795956,1.3549909371243292,1.2343,True
2010-05-28,2010-05-31,USGG5YR Index,2,1.9238568883440417,2.0356988954632063,2.1444503433034487,2.0919,True
2010-05-28,2010-05-31,USGG7YR Index,2,2.5445335855488476,2.6684515822444386,2.79099429769174,2.75,True
2010-05-28,2010-05-31,USGG10YR Index,2,3.250325390743473,3.3862525768772738,3.5237671633219327,3.2848,True
2010-05-28,2010-05-31,USGG30YR Index,2,4.078990097660287,4.204783550257494,4.321184411404819,4.2043,True
2010-05-31,2010-06-01,USGG2YR Index,2,0.710126097925814,0.8031928417324524,0.8921603965958381,0.7658,True
2010-05-31,2010-06-01,USGG3YR Index,2,1.157601744355359,1.2525115793871078,1.346196409176654,1.2072,True
2010-05-31,2010-06-01,USGG5YR Index,2,1.9228062739938871,2.029998459764618,2.137298325465373,2.0555,True
2010-05-31,2010-06-01,USGG7YR Index,2,2.5451793328328445,2.6626218248031384,2.7751037625848967,2.7154,True
2010-05-31,2010-06-01,USGG10YR Index,2,3.2483952199830566,3.379277320232665,3.5064222432048577,3.2591,True
2010-05-31,2010-06-01,USGG30YR Index,2,4.076049711661204,4.195803300169878,4.306063322607807,4.179,True
2010-06-01,2010-06-02,USGG2YR Index,2,0.6973825521913499,0.7887242921648627,0.8794771698450479,0.8055,True
2010-06-01,2010-06-02,USGG3YR Index,2,1.1386361785927988,1.2340928307653491,1.331155093633729,1.2666,True
2010-06-01,2010-06-02,USGG5YR Index,2,1.895068545825523,2.0045756083519137,2.1121749744189415,2.1316,False
2010-06-01,2010-06-02,USGG7YR Index,2,2.5096848137860177,2.629421781458112,2.7501229418766635,2.8045,False
2010-06-01,2010-06-02,USGG10YR Index,2,3.209044095818707,3.3383476920622903,3.476493006242907,3.34,True
2010-06-01,2010-06-02,USGG30YR Index,2,4.055916252556128,4.168024839379491,4.291903695871639,4.2388,True
2010-06-02,2010-06-03,USGG2YR Index,2,0.7475326898021611,0.8343302607434298,0.9390717233287764,0.8135,True
2010-06-02,2010-06-03,USGG3YR Index,2,1.1983457748287076,1.2890160031139757,1.3950619390047354,1.2719,True
2010-06-02,2010-06-03,USGG5YR Index,2,1.9696018348875368,2.071666482344075,2.188067399503466,2.1482,True
2010-06-02,2010-06-03,USGG7YR Index,2,2.5929283409730837,2.7079098757646767,2.831763638131481,2.8169,True
2010-06-02,2010-06-03,USGG10YR Index,2,3.298047846408822,3.430075112300061,3.5633197058673987,3.3639,True
2010-06-02,2010-06-03,USGG30YR Index,2,4.1104226921052485,4.2279196256233895,4.347868663024235,4.2698,True
2010-06-03,2010-06-04,USGG2YR Index,2,0.7495071585705376,0.8426149719367975,0.9344492478661766,0.7261,False
2010-06-03,2010-06-04,USGG3YR Index,2,1.2046872296606117,1.2999946505798743,1.398401499564585,1.1579,False
2010-06-03,2010-06-04,USGG5YR Index,2,1.9854521838110892,2.0912048974714645,2.1992867022256495,1.9826,False
2010-06-03,2010-06-04,USGG7YR Index,2,2.618495701130898,2.7315731763772733,2.8499897632853273,2.6537,True
2010-06-03,2010-06-04,USGG10YR Index,2,3.330070280165415,3.4589236399829146,3.5893364606469182,3.2023,False
2010-06-03,2010-06-04,USGG30YR Index,2,4.146830628915105,4.26352751726523,4.3805988647821845,4.1299,False
2010-06-04,2010-06-07,USGG2YR Index,2,0.6499970353438564,0.7433793109033092,0.8390387553044794,0.7101,True
2010-06-04,2010-06-07,USGG3YR Index,2,1.0879747287934236,1.186545544420461,1.2842520994430588,1.1307,True
2010-06-04,2010-06-07,USGG5YR Index,2,1.8415394045674205,1.9513282420210354,2.057485197158966,1.9298,True
2010-06-04,2010-06-07,USGG7YR Index,2,2.452348651990916,2.574380293047656,2.692396553281086,2.5899,True
2010-06-04,2010-06-07,USGG10YR Index,2,3.144109953642916,3.2840190110616727,3.4075540960823836,3.1422,False
2010-06-04,2010-06-07,USGG30YR Index,2,4.004353722931245,4.128830625849025,4.241494073729065,4.0813,True
2010-06-07,2010-06-08,USGG2YR Index,2,0.6292432134019962,0.7248508263581972,0.8130210835424678,0.742,True
2010-06-07,2010-06-08,USGG3YR Index,2,1.059503292399532,1.1555948583146667,1.2469311149363342,1.1738,True
2010-06-07,2010-06-08,USGG5YR Index,2,1.7967865396852245,1.9019636008349987,2.012365789328504,1.9792,True
2010-06-07,2010-06-08,USGG7YR Index,2,2.395088234655596,2.5128397232054085,2.6334676077148984,2.6315,True
2010-06-07,2010-06-08,USGG10YR Index,2,3.079918894815153,3.2085041975710014,3.3452877025207384,3.1857,True
2010-06-07,2010-06-08,USGG30YR Index,2,3.9536574520580543,4.075498008441074,4.1909762677687254,4.1103,True
2010-06-08,2010-06-09,USGG2YR Index,2,0.670458702068221,0.7609518751851246,0.8495592569359786,0.718,True
2010-06-08,2010-06-09,USGG3YR Index,2,1.1039281037568462,1.194814603486094,1.28751960431368,1.1782,True
2010-06-08,2010-06-09,USGG5YR Index,2,1.8425099109317107,1.9442603434290824,2.0533131678301593,1.9692,True
2010-06-08,2010-06-09,USGG7YR Index,2,2.4410603049141066,2.555416071971436,2.6778375728031882,2.629,True
2010-06-08,2010-06-09,USGG10YR Index,2,3.125079719312397,3.254446133312835,3.3893844150828345,3.1729,True
2010-06-08,2010-06-09,USGG30YR Index,2,3.993764664103273,4.104722083607592,4.22531233502069,4.1103,True
2010-06-09,2010-06-10,USGG2YR Index,2,0.6508038052773232,0.7487262616187225,0.8411961575558912,0.782,True
2010-06-09,2010-06-10,USGG3YR Index,2,1.0788072672398012,1.1832084963560283,1.280576385912919,1.2848,False
2010-06-09,2010-06-10,USGG5YR Index,2,1.820512033668647,1.937447831389503,2.0418801898481207,2.1116,False
2010-06-09,2010-06-10,USGG7YR Index,2,2.4260560591151594,2.552789765919874,2.6663529553466394,2.7698,False
2010-06-09,2010-06-10,USGG10YR Index,2,3.110893190983383,3.2537461380302872,3.381019868155469,3.3193,True
2010-06-09,2010-06-10,USGG30YR Index,2,3.982083288209231,4.104990692801925,4.223537242787035,4.2332,False
2010-06-10,2010-06-11,USGG2YR Index,2,0.7328337841382776,0.8301801733271347,0.9243667281097593,0.7259,False
2010-06-10,2010-06-11,USGG3YR Index,2,1.1816056177793943,1.2786923106502723,1.3806431480099048,1.2154,True
2010-06-10,2010-06-11,USGG5YR Index,2,1.953225453088943,2.0569509129086034,2.172150944456681,2.0285,True
2010-06-10,2010-06-11,USGG7YR Index,2,2.577183429711836,2.689568411430145,2.8166803742099655,2.6831,True
2010-06-10,2010-06-11,USGG10YR Index,2,3.278898297187282,3.408585094771682,3.5470817752664234,3.2346,False
2010-06-10,2010-06-11,USGG30YR Index,2,4.108445573529069,4.227426022599131,4.347794249257966,4.1493,True
2010-06-11,2010-06-14,USGG2YR Index,2,0.6732541907997978,0.7678272608867547,0.86870037842594,0.7258,True
2010-06-11,2010-06-14,USGG3YR Index,2,1.1159375096607735,1.2130821121247308,1.3167298932430833,1.2154,True
2010-06-11,2010-06-14,USGG5YR Index,2,1.8762679843969914,1.9810500401447093,2.0957162388691812,2.0317,True
2010-06-11,2010-06-14,USGG7YR Index,2,2.490040201673223,2.6056713229824062,2.7309635993442978,2.7028,True
2010-06-11,2010-06-14,USGG10YR Index,2,3.188700172333456,3.316124276450875,3.4539810864256317,3.2529,True
2010-06-11,2010-06-14,USGG30YR Index,2,4.024011480344307,4.143605752890483,4.264693645580555,4.1789,True
2010-06-14,2010-06-15,USGG2YR Index,2,0.6766477296437043,0.7660835043217624,0.8578772705095793,0.75,True
2010-06-14,2010-06-15,USGG3YR Index,2,1.1170777261110139,1.2156467901952035,1.3124000669406455,1.2422,True
2010-06-14,2010-06-15,USGG5YR Index,2,1.8833799349888882,1.9923994594340342,2.1017343812135643,2.0749,True
2010-06-14,2010-06-15,USGG7YR Index,2,2.5022788767186834,2.6264459004207508,2.745141021334796,2.7548,False
2010-06-14,2010-06-15,USGG10YR Index,2,3.2090827407551346,3.3456320489026523,3.472372116904666,3.3025,True
2010-06-14,2010-06-15,USGG30YR Index,2,4.052016970820303,4.172458241764952,4.292522722366097,4.2195,True
2010-06-15,2010-06-16,USGG2YR Index,2,0.7017086475145722,0.7909498016111989,0.8861534249458846,0.7258,True
2010-06-15,2010-06-16,USGG3YR Index,2,1.15310076197727,1.2438369182645301,1.3472696965256743,1.2156,True
2010-06-15,2010-06-16,USGG5YR Index,2,1.9298693113274517,2.030776788193485,2.1419671380495293,2.0449,True
2010-06-15,2010-06-16,USGG7YR Index,2,2.557874521720175,2.667571552770754,2.785257822691439,2.7151,True
2010-06-15,2010-06-16,USGG10YR Index,2,3.2670072954426366,3.390985565356863,3.523437346640047,3.2601,False
2010-06-15,2010-06-16,USGG30YR Index,2,4.101929305585914,4.211727480455211,4.332778075762599,4.1816,True
2010-06-16,2010-06-17,USGG2YR Index,2,0.674986603398063,0.7675418592869532,0.8579792031141651,0.7015,True
2010-06-16,2010-06-17,USGG3YR Index,2,1.126804736051506,1.217177189193246,1.3113439152782007,1.1783,True
2010-06-16,2010-06-17,USGG5YR Index,2,1.8916086322458476,1.9974212201418404,2.1002187190488457,1.9818,True
2010-06-16,2010-06-17,USGG7YR Index,2,2.5175003951011052,2.6314485924876916,2.748755342506402,2.6533,True
2010-06-16,2010-06-17,USGG10YR Index,2,3.223568989476694,3.35154467764592,3.482699019531383,3.1887,False
2010-06-16,2010-06-17,USGG30YR Index,2,4.0500977458352345,4.173674495552152,4.2937349067702835,4.1217,True
2010-06-17,2010-06-18,USGG2YR Index,2,0.6447444037496919,0.7413841706663238,0.834414351630797,0.7094,True
2010-06-17,2010-06-18,USGG3YR Index,2,1.0825375434029398,1.1843205258537508,1.2842827246111623,1.1998,True
2010-06-17,2010-06-18,USGG5YR Index,2,1.8339872944827909,1.948954617894039,2.0554408984572383,2.0114,True
2010-06-17,2010-06-18,USGG7YR Index,2,2.446965921071994,2.569923928652732,2.6903452788035462,2.6828,True
2010-06-17,2010-06-18,USGG10YR Index,2,3.143908974401373,3.279952224463817,3.416174116376698,3.2195,True
2010-06-17,2010-06-18,USGG30YR Index,2,3.9923219149222824,4.118669778294768,4.236741702462437,4.1439,True
2010-06-18,2010-06-21,USGG2YR Index,2,0.659346762897914,0.7562973601190676,0.8510010764943226,0.7093,True
2010-06-18,2010-06-21,USGG3YR Index,2,1.1008667276977304,1.201179717492031,1.3013557351426073,1.1999,True
2010-06-18,2010-06-21,USGG5YR Index,2,1.860884604370303,1.9724593920720825,2.0803761657602937,2.0247,True
2010-06-18,2010-06-21,USGG7YR Index,2,2.4785677551079095,2.5982046673946426,2.7168897730759576,2.7051,True
2010-06-18,2010-06-21,USGG10YR Index,2,3.1782055824238635,3.310409551847128,3.4448437222557273,3.2414,True
2010-06-18,2010-06-21,USGG30YR Index,2,4.015332460040408,4.139262201684579,4.2614634133569975,4.1626,True
2010-06-21,2010-06-22,USGG2YR Index,2,0.6613452826165017,0.7508430622579669,0.8405502276413266,0.6768,True
2010-06-21,2010-06-22,USGG3YR Index,2,1.1060132178449804,1.2011489697453435,1.2976742554946183,1.1464,True
2010-06-21,2010-06-22,USGG5YR Index,2,1.8769339831604108,1.979135575626054,2.0846378695205234,1.9647,True
2010-06-21,2010-06-22,USGG7YR Index,2,2.498553001390244,2.6100970759679702,2.728747325422298,2.6259,True
2010-06-21,2010-06-22,USGG10YR Index,2,3.1995594056188046,3.3291468949993117,3.4562997065977514,3.1664,False
2010-06-21,2010-06-22,USGG30YR Index,2,4.032968323894767,4.152596373838004,4.268785566242476,4.1004,True
2010-06-22,2010-06-23,USGG2YR Index,2,0.6256067174466643,0.7123403981001118,0.8106030191544804,0.6723,True
2010-06-22,2010-06-23,USGG3YR Index,2,1.061999457398403,1.154855292318628,1.2577344924354492,1.1036,True
2010-06-22,2010-06-23,USGG5YR Index,2,1.8195785649839753,1.919428905485712,2.0338452608158617,1.9182,True
2010-06-22,2010-06-23,USGG7YR Index,2,2.431381169371141,2.5418403089878083,2.6699159554753162,2.5791,True
2010-06-22,2010-06-23,USGG10YR Index,2,3.1230234492113174,3.2501925413087887,3.393462832494158,3.119,False
2010-06-22,2010-06-23,USGG30YR Index,2,3.981076217895569,4.094795385073271,4.219378241592418,4.06,True
2010-06-23,2010-06-24,USGG2YR Index,2,0.5961126341684463,0.6940008798979675,0.7855948108961598,0.6802,True
2010-06-23,2010-06-24,USGG3YR Index,2,1.0294282179088898,1.1297323765094078,1.2258698633341742,1.0982,True
2010-06-23,2010-06-24,USGG5YR Index,2,1.770753208454296,1.8856772906754662,1.9940254362832466,1.9475,True
2010-06-23,2010-06-24,USGG7YR Index,2,2.3720212285767306,2.5000595526461176,2.620338226246654,2.5962,True
2010-06-23,2010-06-24,USGG10YR Index,2,3.058071545410195,3.202383251589011,3.3315104501252453,3.1371,True
2010-06-23,2010-06-24,USGG30YR Index,2,3.937336305986282,4.056623342418165,4.1731530956105845,4.1039,True
2010-06-24,2010-06-25,USGG2YR Index,2,0.6060461004788539,0.6958104094679574,0.7879723652576287,0.6486,True
2010-06-24,2010-06-25,USGG3YR Index,2,1.0398465698078434,1.1365230955190442,1.232712607684609,1.0552,True
2010-06-24,2010-06-25,USGG5YR Index,2,1.7826992918343556,1.8938759454141325,2.0029573338799667,1.9013,True
2010-06-24,2010-06-25,USGG7YR Index,2,2.3911793630042815,2.5134311538362826,2.6341314732694197,2.5711,True
2010-06-24,2010-06-25,USGG10YR Index,2,3.0858334343163945,3.220864185757036,3.3553649135399883,3.1078,True
2010-06-24,2010-06-25,USGG30YR Index,2,3.980847231648532,4.096967612654856,4.216632777011504,4.0625,True
2010-06-25,2010-06-28,USGG2YR Index,2,0.5659043063251322,0.6580356249369572,0.7519006313510972,0.625,True
2010-06-25,2010-06-28,USGG3YR Index,2,1.0023499392459494,1.0988841233655888,1.1946703557594596,1.0069,True
2010-06-25,2010-06-28,USGG5YR Index,2,1.7495990596890052,1.8637123064041576,1.9652021210437431,1.8257,True
2010-06-25,2010-06-28,USGG7YR Index,2,2.3620989164390034,2.4857017209675805,2.5981871919710775,2.4804,True
2010-06-25,2010-06-28,USGG10YR Index,2,3.056730988704697,3.196824680821014,3.319838405086143,3.021,False
2010-06-25,2010-06-28,USGG30YR Index,2,3.935743169340882,4.057863454647714,4.182898123058077,4.0009,True
2010-06-28,2010-06-29,USGG2YR Index,2,0.527238519862109,0.6230057649085332,0.714199125024203,0.5935,True
2010-06-28,2010-06-29,USGG3YR Index,2,0.9514925012044354,1.0500677672516034,1.143617528038376,0.9585,True
2010-06-28,2010-06-29,USGG5YR Index,2,1.6828505605132162,1.791843772225739,1.9035368262197556,1.7668,True
2010-06-28,2010-06-29,USGG7YR Index,2,2.275955510463976,2.3989470240285558,2.5210668533830503,2.4219,True
2010-06-28,2010-06-29,USGG10YR Index,2,2.9551407525862143,3.0929764797408,3.2289702671211784,2.9491,False
2010-06-28,2010-06-29,USGG30YR Index,2,3.8745022896788277,3.9960577812857228,4.124339691249939,3.9316,True
2010-06-29,2010-06-30,USGG2YR Index,2,0.49804737696491613,0.5880607396886754,0.6805987228542653,0.6014,True
2010-06-29,2010-06-30,USGG3YR Index,2,0.9172370200956823,1.0084964313541596,1.1073118967539295,0.9638,True
2010-06-29,2010-06-30,USGG5YR Index,2,1.6364753288698377,1.7403658886155833,1.8486697960074603,1.7733,True
2010-06-29,2010-06-30,USGG7YR Index,2,2.223381378744239,2.3374642928105827,2.4575563262854456,2.4121,True
2010-06-29,2010-06-30,USGG10YR Index,2,2.8918027646663345,3.021513448559241,3.1542107423705104,2.9311,True
2010-06-29,2010-06-30,USGG30YR Index,2,3.8133836432190575,3.927696194673058,4.047123170222488,3.8885,True
2010-06-30,2010-07-01,USGG2YR Index,2,0.5100180544695675,0.6009535322755515,0.6960103552005275,0.625,True
2010-06-30,2010-07-01,USGG3YR Index,2,0.925628444284176,1.019362711489216,1.1197848640260453,0.9958,True
2010-06-30,2010-07-01,USGG5YR Index,2,1.6348600446371404,1.7413757925818412,1.855672631372043,1.8027,True
2010-06-30,2010-07-01,USGG7YR Index,2,2.214910083350879,2.331637689326748,2.4553269683091568,2.434,True
2010-06-30,2010-07-01,USGG10YR Index,2,2.875832028495729,3.007886599780583,3.1437815985020303,2.947,True
2010-06-30,2010-07-01,USGG30YR Index,2,3.7672040965182036,3.8839921433443303,4.004854992368325,3.8944,True
2010-07-01,2010-07-02,USGG2YR Index,2,0.5350234449061767,0.6253973114851925,0.7221089507315488,0.625,True
2010-07-01,2010-07-02,USGG3YR Index,2,0.9466432935241491,1.0414025062937067,1.1421613975596323,1.0115,True
2010-07-01,2010-07-02,USGG5YR Index,2,1.659846611278196,1.7621806664109583,1.87263995687863,1.8157,True
2010-07-01,2010-07-02,USGG7YR Index,2,2.2374694998700613,2.349196750103364,2.467923903489316,2.4608,True
